id,Tienda
13530,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13531,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13532,MISCELANEA TIO PONCHO Y/O FRANCISCO JAVIER MONTAÑO ALVAREZ
13533,MISCELANEA TIO PONCHO Y/O FRANCISCO JAVIER MONTAÑO ALVAREZ
13534,MISCELANEA TIO PONCHO Y/O FRANCISCO JAVIER MONTAÑO ALVAREZ
13535,MISCELANEA TIO PONCHO Y/O FRANCISCO JAVIER MONTAÑO ALVAREZ
13536,MISCELANEA JUNIOR Y/O RUBEN MARTINEZ GASPAR
13537,MISCELANEA JUNIOR Y/O RUBEN MARTINEZ GASPAR
13538,MISCELANEA JUNIOR Y/O RUBEN MARTINEZ GASPAR
13539,MISCELANEA JUNIOR Y/O RUBEN MARTINEZ GASPAR
13540,VINOS Y LICORES LIZBETH Y/O GASPAR RODRIGUEZ MARTINEZ
13541,VINOS Y LICORES LIZBETH Y/O GASPAR RODRIGUEZ MARTINEZ
13542,VINOS Y LICORES LIZBETH Y/O GASPAR RODRIGUEZ MARTINEZ
13543,VINOS Y LICORES LIZBETH Y/O GASPAR RODRIGUEZ MARTINEZ
13544,VINOS Y LICORES LUPITA Y/O JORGE LUIS SANCHEZ GARCIA
13545,VINOS Y LICORES LUPITA Y/O JORGE LUIS SANCHEZ GARCIA
13546,VINOS Y LICORES LUPITA Y/O JORGE LUIS SANCHEZ GARCIA
13547,VINOS Y LICORES LUPITA Y/O JORGE LUIS SANCHEZ GARCIA
13548,NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.
13549,NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.
13550,NUEVA WAL MART DE MEXICO S. DE R.L. DE C.V.
13551,ABARROTES  VINOS Y LICORES LA ROCA DE ORO Y/O CLARA TAPIA REYES
13552,ABARROTES  VINOS Y LICORES LA ROCA DE ORO Y/O CLARA TAPIA REYES
13553,CREMERIA Y SALCHICHONERIA EL AMIGO Y/O JOSE JUAN MENDOZA SIERRA
13554,CREMERIA Y SALCHICHONERIA EL AMIGO Y/O JOSE JUAN MENDOZA SIERRA
13555,ABARROTES LA PARRANDA Y/O MARIA BEATRIZ MARROQUIN CONTRERAS
13556,ABARROTES LA PARRANDA Y/O MARIA BEATRIZ MARROQUIN CONTRERAS
13557,TIENDAS SUPER PRECIO  S. A. DE C. V .
13558,TIENDAS SUPER PRECIO  S. A. DE C. V .
13559,TIENDAS SUPER PRECIO  S. A. DE C. V .
13560,TIENDAS SUPER PRECIO  S. A. DE C. V .
13561,VINOS Y LICORES EL 13 Y/O SILVANO RAMOS BADILLO
13562,VINOS Y LICORES EL 13 Y/O SILVANO RAMOS BADILLO
13563,ABARROTES VINOS Y LICORES CASA RAMOS Y/O SOCORRO CARRILLO SANTOS
13564,ABARROTES VINOS Y LICORES CASA RAMOS Y/O SOCORRO CARRILLO SANTOS
13565,CREMERIA Y ABARROTES LA VIGA Y/O RICARDO GONZALEZ FRANCO
13566,CREMERIA Y ABARROTES LA VIGA Y/O RICARDO GONZALEZ FRANCO
13567,TIENDAS CHEDRAUI  S. A. DE C. V.
13568,TIENDAS CHEDRAUI  S. A. DE C. V.
13569,TIENDAS CHEDRAUI  S. A. DE C. V.
13570,TIENDAS CHEDRAUI  S. A. DE C. V.
13571,SUPER MERCADO MAYORISTA DZ Y/O PRODUCTOS DE CONSUMO Z  S. A. DE C. V.
13572,SUPER MERCADO MAYORISTA DZ Y/O PRODUCTOS DE CONSUMO Z  S. A. DE C. V.
13573,SUPER MERCADO MAYORISTA DZ Y/O PRODUCTOS DE CONSUMO Z  S. A. DE C. V.
13574,SUPER MERCADO MAYORISTA DZ Y/O PRODUCTOS DE CONSUMO Z  S. A. DE C. V.
13575,SORIANA HIPER Y/O TIENDAS SORIANA  S. A. DE C. V.
13576,SORIANA HIPER Y/O TIENDAS SORIANA  S. A. DE C. V.
13577,SORIANA HIPER Y/O TIENDAS SORIANA  S. A. DE C. V.
13578,SORIANA HIPER Y/O TIENDAS SORIANA  S. A. DE C. V.
13579,SORIANA HIPER Y/O TIENDAS SORIANA  S. A. DE C. V.
13580,TIENDAS CHEDRAUI   S. A. DE C. V.
13581,TIENDAS CHEDRAUI   S. A. DE C. V.
13582,TIENDAS CHEDRAUI   S. A. DE C. V.
13583,TIENDAS CHEDRAUI   S. A. DE C. V.
13584,TIENDAS CHEDRAUI   S. A. DE C. V.
13585,TIENDAS CHEDRAUI   S. A. DE C. V.
13586,TIENDAS CHEDRAUI   S. A. DE C. V.
13587,TIENDAS CHEDRAUI   S. A. DE C. V.
13588,MISCELANEA WENDY  Y/O LETICIA ALAMILLA PEREZ
13589,MISCELANEA WENDY  Y/O LETICIA ALAMILLA PEREZ
13590,ABARROTES EMMANUEL Y/O MARIA ELENA GARCIA ARANDA
13591,CREMERIA LA NUEVA Y/O JUAN LUIS RODRIGUEZ PATIÑO
13592,CREMERIA LA NUEVA Y/O JUAN LUIS RODRIGUEZ PATIÑO
13593,ABARROTES SIXTYS Y/O JORGE ALBERTO PARDO VERA
13594,ABARROTES SIXTYS Y/O JORGE ALBERTO PARDO VERA
13595,ABARROTES EL CRUCERITO Y/O FORTINO CAMACHO MUÑOZ
13596,ABARROTES EL CRUCERITO Y/O FORTINO CAMACHO MUÑOZ
13597,ABARROTES PEPE Y/O TERESA MORA JIMENEZ
13598,ABARROTES PEPE Y/O TERESA MORA JIMENEZ
13599,ABARROTES PEPE Y/O TERESA MORA JIMENEZ
13600,ABARROTES PEPE Y/O TERESA MORA JIMENEZ
13601,ABARROTES LA ESPERANZA Y/O ELIZABETH OROZCO  GONZALEZ
13602,ABARROTES LA ESPERANZA Y/O ELIZABETH OROZCO  GONZALEZ
13603,BOUTIQUE VANITY  Y/O GRUPO VANITY  S. A. DE C. V.
13604,BOUTIQUE VANITY  Y/O GRUPO VANITY  S. A. DE C. V.
13605,BOUTIQUE VANITY  Y/O GRUPO VANITY  S. A. DE C. V.
13606,ABARROTES HERNANDEZ Y/O MARIANO JUAN OLANDE HERNANDEZ
13607,ABARROTES HERNANDEZ Y/O MARIANO JUAN OLANDE HERNANDEZ
13608,VINOS Y LICORES EL GALLO Y/O NOHELIA ESTRADA LAZARO
13609,VINOS Y LICORES EL GALLO Y/O NOHELIA ESTRADA LAZARO
13610,MISCELANEA EL PARAISO Y/O ALONSO MANUEL DIAZ PROAL
13611,MISCELANEA EL PARAISO Y/O ALONSO MANUEL DIAZ PROAL
13612,ABARROTES  VINOS Y LICORES ARAGON Y/O JULIO HERNANDEZ HERNANDEZ
13613,ABARROTES  VINOS Y LICORES ARAGON Y/O JULIO HERNANDEZ HERNANDEZ
13614,ABARROTES  VINOS Y LICORES LA DE ENFRENTE Y/O HECTOR MANUEL NAVARRO PRADO
13615,ABARROTES  VINOS Y LICORES LA DE ENFRENTE Y/O HECTOR MANUEL NAVARRO PRADO
13616,BOUTIQUE MELODY Y/O MILANO OPERADORA  S. A. DE C. V.
13617,BOUTIQUE MELODY Y/O MILANO OPERADORA  S. A. DE C. V.
13618,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13619,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13620,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13621,TUNEL SPORT  S. A. DE C. V.
13622,TUNEL SPORT  S. A. DE C. V.
13623,TUNEL SPORT  S. A. DE C. V.
13624,VINOS Y LICORES EL COFRECITO DE ORO Y/O JOSE HUMBERTO GUTIERREZ MORALES
13625,VINOS Y LICORES EL COFRECITO DE ORO Y/O JOSE HUMBERTO GUTIERREZ MORALES
13626,VINOS Y LICORES EL COFRECITO DE ORO Y/O JOSE HUMBERTO GUTIERREZ MORALES
13627,MINI SUPER EL 13 DE LA BUENA SUERTE  Y/O MAURA CARMEN RAMOS MARTINEZ
13628,MINI SUPER EL 13 DE LA BUENA SUERTE  Y/O MAURA CARMEN RAMOS MARTINEZ
13629,MINI SUPER EL 13 DE LA BUENA SUERTE  Y/O MAURA CARMEN RAMOS MARTINEZ
13630,MINI SUPER EL 13 DE LA BUENA SUERTE  Y/O MAURA CARMEN RAMOS MARTINEZ
13631,MISCELANEA ALEX Y/O ALEJANDRA RAMIREZ ORTEGA
13632,MISCELANEA ALEX Y/O ALEJANDRA RAMIREZ ORTEGA
13633,MISCELANEA ALEX Y/O ALEJANDRA RAMIREZ ORTEGA
13634,MISCELANEA ALEX Y/O ALEJANDRA RAMIREZ ORTEGA
13635,NUEVA WAL MART DE MEXICO S. DE R.L. DE C. V.
13636,NUEVA WAL MART DE MEXICO S. DE R.L. DE C. V.
13637,NUEVA WAL MART DE MEXICO S. DE R.L. DE C. V.
13638,NUEVA WAL MART DE MEXICO S. DE R.L. DE C. V.
13639,BOUTIQUE QUARRY Y/O VICTIMA DE LA MODA  S. A. DE C. V.
13640,BOUTIQUE QUARRY Y/O VICTIMA DE LA MODA  S. A. DE C. V.
13641,BOUTIQUE QUARRY Y/O VICTIMA DE LA MODA  S. A. DE C. V.
13642,BOUTIQUE QUARRY Y/O VICTIMA DE LA MODA  S. A. DE C. V.
13643,BOUTIQUE QUARRY Y/O VICTIMA DE LA MODA  S. A. DE C. V.
13644,BOUTIQUE QUARRY Y/O VICTIMA DE LA MODA  S. A. DE C. V.
13645,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13646,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13647,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13648,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13649,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13650,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13651,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.
13652,NUEVA WAL MART DE MEXICO  S DE RL. DE C. V.
13653,NUEVA WAL MART DE MEXICO  S DE RL. DE C. V.
13654,NUEVA WAL MART DE MEXICO  S DE RL. DE C. V.
13655,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA
13656,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA
13657,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA
13658,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA
13659,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA
13660,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA
13661,ABARROTES EL VAQUERO Y/O JAVIER CAMPOS SANTIAGO
13662,ABARROTES EL VAQUERO Y/O JAVIER CAMPOS SANTIAGO
13663,ABARROTES EL VAQUERO Y/O JAVIER CAMPOS SANTIAGO
13664,ABARROTES EL VAQUERO Y/O JAVIER CAMPOS SANTIAGO
13665,ABARROTES QUIQUE Y/O ANGELINA QUIROZ
13666,ABARROTES QUIQUE Y/O ANGELINA QUIROZ
13667,ABARROTES QUIQUE Y/O ANGELINA QUIROZ
13668,ABARROTES QUIQUE Y/O ANGELINA QUIROZ
13669,ZAPATERIA TAF Y/O TENNIX  S. A. DE C. V.
13670,ZAPATERIA TAF Y/O TENNIX  S. A. DE C. V.
13671,ZAPATERIA TAF Y/O TENNIX  S. A. DE C. V.
13672,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13673,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13674,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13675,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13676,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13677,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13678,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13679,COMERCIALIZADORA SCORPION  S. A. DE C. V.
13680,COMERCIALIZADORA SCORPION  S. A. DE C. V.
13681,COMERCIALIZADORA SCORPION  S. A. DE C. V.
13682,COMERCIALIZADORA SCORPION  S. A. DE C. V.
13683,COMERCIALIZADORA SCORPION  S. A. DE C. V.
13684,COMERCIALIZADORA SCORPION  S. A. DE C. V.
13685,COMERCIALIZADORA SCORPION  S. A. DE C. V.
13686,COMERCIALIZADORA SCORPION  S. A. DE C. V.
13687,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO
13688,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO
13689,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO
13690,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO
13691,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO
13692,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO
13693,ABARROTES Y CREMERIA LA FE Y/O JULIETA ELENA ESPINOZA TORRES
13694,ABARROTES Y CREMERIA LA FE Y/O JULIETA ELENA ESPINOZA TORRES
13695,ABARROTES Y CREMERIA LA FE Y/O JULIETA ELENA ESPINOZA TORRES
13696,ABARROTES Y CREMERIA LA FE Y/O JULIETA ELENA ESPINOZA TORRES
13697,ABARROTES LA BONITA II Y/O MARIA ISABEL ZARATE PACHECO
13698,ABARROTES LA BONITA II Y/O MARIA ISABEL ZARATE PACHECO
13699,ABARROTERA FUENTES  S. A. DE C. V.
13700,ABARROTERA FUENTES  S. A. DE C. V.
13701,ABARROTERA FUENTES  S. A. DE C. V.
13702,MISCELANEA FRANK Y/O MARIA DEL REFUGIO NICASIA LOPEZ RAMIREZ
13703,MISCELANEA FRANK Y/O MARIA DEL REFUGIO NICASIA LOPEZ RAMIREZ
13704,MISCELANEA FRANK Y/O MARIA DEL REFUGIO NICASIA LOPEZ RAMIREZ
13705,ABARROTES EL TOPE Y/O ELSA GIL OLVERA
13706,ABARROTES EL TOPE Y/O ELSA GIL OLVERA
13707,ABARROTES JUNIOR Y/O OLGA LIDIA ARTEAGA BOLAÑOS
13708,ABARROTES JUNIOR Y/O OLGA LIDIA ARTEAGA BOLAÑOS
13709,ABARROTES JUNIOR Y/O OLGA LIDIA ARTEAGA BOLAÑOS
13710,ABARROTES JUNIOR Y/O OLGA LIDIA ARTEAGA BOLAÑOS
13711,ABARROTES VALE Y/O MARIO LOPEZ CABALLERO
13712,ABARROTES VALE Y/O MARIO LOPEZ CABALLERO
13713,ABARROTES CASTILLO Y/O JUAN JOSE CASTILLO ROSAS
13714,ABARROTES CASTILLO Y/O JUAN JOSE CASTILLO ROSAS
13715,MINI SUPER MANDUJANO Y/O MAURICIO MANDUJANO MONROY
13716,MINI SUPER MANDUJANO Y/O MAURICIO MANDUJANO MONROY
13717,MINI SUPER MANDUJANO Y/O MAURICIO MANDUJANO MONROY
13718,MINI SUPER MANDUJANO Y/O MAURICIO MANDUJANO MONROY
13719,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ
13720,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ
13721,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ
13722,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ
13723,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ
13724,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ
13725,ABARROTES MANDUJANO JR Y/O RAUL ARTURO OJEDA GONZALEZ
13726,ABARROTES MANDUJANO JR Y/O RAUL ARTURO OJEDA GONZALEZ
13727,ABARROTES MANDUJANO JR Y/O RAUL ARTURO OJEDA GONZALEZ
13728,ABARROTES MANDUJANO JR Y/O RAUL ARTURO OJEDA GONZALEZ
13729,ABARROTES  VINOS Y LICORES JAZMIN Y/O LIBORIO TORRES CORRAL
13730,ABARROTES  VINOS Y LICORES JAZMIN Y/O LIBORIO TORRES CORRAL
13731,ABARROTES  VINOS Y LICORES JAZMIN Y/O LIBORIO TORRES CORRAL
13732,ABARROTES  VINOS Y LICORES JAZMIN Y/O LIBORIO TORRES CORRAL
13733,ABARROTES  VINOS  LICORES Y CREMERIA LOS ALTOS Y/O JOSE DE JESUS GONZALEZ
13734,ABARROTES  VINOS  LICORES Y CREMERIA LOS ALTOS Y/O JOSE DE JESUS GONZALEZ
13735,ABARROTES GONZALEZ Y/O JOSE DE JESUS GUILLERMO GONZALEZ CIMBRON
13736,ABARROTES GONZALEZ Y/O JOSE DE JESUS GUILLERMO GONZALEZ CIMBRON
13737,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON
13738,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON
13739,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON
13740,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON
13741,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON
13742,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON
13743,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ
13744,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ
13745,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ
13746,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ
13747,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ
13748,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ
13749,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA
13750,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA
13751,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA
13752,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA
13753,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA
13754,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA
13755,CREMERIA Y ABARROTES EL FAROLITO Y/O SALVADOR BARBA FLORES
13756,CREMERIA Y ABARROTES EL FAROLITO Y/O SALVADOR BARBA FLORES
13757,CREMERIA Y ABARROTES EL FAROLITO Y/O SALVADOR BARBA FLORES
13758,CREMERIA Y ABARROTES EL FAROLITO Y/O SALVADOR BARBA FLORES
13759,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ
13760,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ
13761,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ
13762,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ
13763,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ
13764,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ
13765,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13766,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13767,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13768,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA
13769,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA
13770,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA
13771,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA
13772,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA
13773,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA
13774,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA
13775,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ
13776,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ
13777,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ
13778,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ
13779,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ
13780,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ
13781,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ
13782,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ
13783,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ
13784,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ
13785,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ
13786,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ
13787,ABARROTES  VINOS Y LICORES NUEVA UNION Y/O REYNALDA FIGUEROA LOPEZ
13788,ABARROTES CASA SUAREZ Y/O ALFREDO SUAREZ RODRIGUEZ
13789,ABARROTES ELENITA Y/O JUAN SERRANO CARRIL
13790,ABARROTES ELENITA Y/O JUAN SERRANO CARRIL
13791,ABARROTES ELENITA Y/O JUAN SERRANO CARRIL
13792,MISCELANEA LA CHIQUITA Y/O MARIA SARA MARTINEZ JIMENEZ
13793,LACTEOS MARBER  S. A. DE C. V.
13794,LACTEOS MARBER  S. A. DE C. V.
13795,LACTEOS MARBER  S. A. DE C. V.
13796,LACTEOS MARBER  S. A. DE C. V.
13797,SUBURBIA S. DE R. L. DE C. V.
13798,SUBURBIA S. DE R. L. DE C. V.
13799,SUBURBIA S. DE R. L. DE C. V.
13800,SUBURBIA S. DE R. L. DE C. V.
13801,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.
13802,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.
13803,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.
13804,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.
13805,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.
13806,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.
13807,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.
13808,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.
13809,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.
13810,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.
13811,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.
13812,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.
13813,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.
13814,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.
13815,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA
13816,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA
13817,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA
13818,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA
13819,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA
13820,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA
13821,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA
13822,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13823,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13824,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13825,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13826,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13827,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13828,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.
13829,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
13830,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
13831,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
13832,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
13833,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
13834,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.
13835,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.
13836,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.
13837,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.
13838,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.
13839,ROPA PARA DAMA PARIS JEANS Y/O GRUPO ARKRET  S DE P.I . DE C. V.
13840,ROPA PARA DAMA PARIS JEANS Y/O GRUPO ARKRET  S DE P.I . DE C. V.
13841,ROPA PARA DAMA PARIS JEANS Y/O GRUPO ARKRET  S DE P.I . DE C. V.
13842,ROPA PARA DAMA PARIS JEANS Y/O GRUPO ARKRET  S DE P.I . DE C. V.
13843,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ
13844,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ
13845,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ
13846,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ
13847,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ
13848,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ
13849,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.
13850,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.
13851,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.
13852,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.
13853,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.
13854,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.
13855,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.
13856,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.
13857,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA
13858,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA
13859,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA
13860,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA
13861,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA
13862,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA
13863,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA
13864,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
13865,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
13866,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
13867,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.
